"Car_Class","Space","Position","Pole","Wall","Door","Map","Legroom","Perpendicular","SeatPole","Vestibule"
"R62","15a",0,1,0,3,0,0,0,0,0
"R62","15b",0,1,0,0,0,0,0,0,1
"R62","15c",0,0,0,0,0,0,0,0,1
"R62","15d",0,1,0,0,0,0,0,0,1
"R62","15e",0,1,0,3,0,0,0,0,0
"R62","16a",0,1,0,3,0,0,0,0,0
"R62","16b",0,1,0,0,0,0,0,0,1
"R62","16c",0,0,0,0,0,0,0,0,1
"R62","16d",0,1,0,0,0,0,0,0,1
"R62","16e",0,1,0,3,0,0,0,0,0
"R62","17a",1,0,0,1,0,0,0,0,0
"R62","17b",0,1,0,0,0,0,0,0,0
"R62","17c",0,0,0,0,0,0,0,0,0
"R62","17d",0,1,0,0,0,0,0,0,0
"R62","17e",1,0,0,2,0,0,0,0,0
"R62","18a",1,0,0,0,0,0,0,0,0
"R62","18b",0,1,0,0,0,0,0,0,0
"R62","18c",0,1,0,0,0,0,0,0,0
"R62","18d",0,1,0,0,0,0,0,0,0
"R62","18e",1,0,0,0,0,0,0,0,0
"R62","19a",1,0,0,0,0,0,0,0,0
"R62","19b",0,1,0,0,0,0,0,0,0
"R62","19c",0,1,0,0,0,0,0,0,0
"R62","19d",0,1,0,0,0,0,0,0,0
"R62","19e",1,0,0,0,0,0,0,0,0
"R62","20a",1,0,0,0,0,0,0,0,0
"R62","20b",0,0,0,0,0,0,0,0,0
"R62","20c",0,0,0,0,0,0,0,0,0
"R62","20d",0,0,0,0,0,0,0,0,0
"R62","20e",1,0,0,0,0,0,0,0,0
"R62","21a",1,0,0,0,0,0,0,0,0
"R62","21b",0,0,0,0,0,0,0,0,0
"R62","21c",0,0,0,0,0,0,0,0,0
"R62","21d",0,0,0,0,0,0,0,0,0
"R62","21e",1,0,0,0,0,0,0,0,0
"R62","22a",1,0,0,0,0,0,0,0,0
"R62","22b",0,1,0,0,0,0,0,0,0
"R62","22c",0,1,0,0,0,0,0,0,0
"R62","22d",0,1,0,0,0,0,0,0,0
"R62","22e",1,0,0,0,0,0,0,0,0
"R62","23a",1,0,0,0,1,0,0,0,0
"R62","23b",0,1,0,0,3,0,0,0,0
"R62","23c",0,1,0,0,0,0,0,0,0
"R62","23d",0,1,0,0,0,0,0,0,0
"R62","23e",1,0,0,0,2,0,0,0,0
"R62","24a",1,0,0,2,1,0,0,0,0
"R62","24b",0,1,0,0,3,0,0,0,0
"R62","24c",0,0,0,0,0,0,0,0,0
"R62","24d",0,1,0,0,0,0,0,0,0
"R62","24e",1,0,0,1,2,0,0,0,0
"R62","25a",0,1,0,3,0,0,0,0,0
"R62","25b",0,1,0,0,0,0,0,0,1
"R62","25c",0,0,0,0,0,0,0,0,1
"R62","25d",0,1,0,0,0,0,0,0,1
"R62","25e",0,1,0,3,0,0,0,0,0
"R62","26a",0,1,0,3,0,0,0,0,0
"R62","26b",0,1,0,0,0,0,0,0,1
"R62","26c",0,0,0,0,0,0,0,0,1
"R62","26d",0,1,0,0,0,0,0,0,1
"R62","26e",0,1,0,3,0,0,0,0,0
"R62","27a",1,0,0,1,0,0,0,0,0
"R62","27b",0,1,0,0,0,0,0,0,0
"R62","27c",0,0,0,0,0,0,0,0,0
"R62","27d",0,1,0,0,0,0,0,0,0
"R62","27e",1,0,0,2,0,0,0,0,0
"R62","28a",1,0,2,0,0,0,0,0,0
"R62","28b",0,0,0,0,0,0,0,0,0
"R62","28c",0,0,0,0,0,0,0,0,0
"R62","28d",0,0,0,0,0,0,0,0,0
"R62","28e",1,0,0,0,0,0,0,0,0
"R62","29b",0,0,0,0,0,0,0,0,0
"R62","29c",0,0,0,0,0,0,0,0,0
"R62","29d",0,0,0,0,0,0,0,0,0
"R62","29e",1,0,0,0,0,0,0,0,0
"R62","30b",0,0,4,0,0,0,0,0,0
"R62","30c",0,0,4,0,0,0,0,0,0
"R62","30d",0,0,4,0,0,0,0,0,0
"R62","30e",1,0,1,0,0,0,0,0,0
"R68","01a",1,0,1,0,0,0,0,0,0
"R68","01b",0,0,4,0,0,0,0,0,0
"R68","01c",0,0,4,0,0,0,0,0,0
"R68","01d",0,0,4,0,0,0,0,0,0
"R68","01e",0,0,4,0,0,0,0,0,0
"R68","01f",1,0,2,0,0,0,0,0,0
"R68","02a",1,0,0,2,0,0,0,0,0
"R68","02b",0,1,0,0,0,0,0,0,0
"R68","02c",0,1,0,0,0,0,0,0,0
"R68","02d",0,1,0,0,0,0,0,0,0
"R68","02e",0,1,0,0,0,0,0,0,0
"R68","02f",1,0,0,1,0,0,0,0,0
"R68","03a",0,1,0,3,0,0,0,0,0
"R68","03b",0,1,0,0,0,0,0,0,1
"R68","03c",0,1,0,0,0,0,0,0,1
"R68","03d",0,1,0,0,0,0,0,0,1
"R68","03e",0,1,0,0,0,0,0,0,1
"R68","03f",0,1,0,3,0,0,0,0,0
"R68","04a",0,1,0,3,0,0,0,0,0
"R68","04b",0,1,0,0,0,0,0,0,1
"R68","04c",0,0,0,0,0,0,0,0,1
"R68","04d",0,0,0,0,0,0,0,0,1
"R68","04e",0,1,0,0,0,0,0,0,1
"R68","04f",0,1,0,3,0,0,0,0,0
"R68","05a",1,0,0,1,1,0,0,0,0
"R68","05b",0,1,0,0,3,0,0,0,0
"R68","05c",0,0,0,0,0,0,0,0,0
"R68","05d",0,0,0,0,0,0,0,0,0
"R68","05e",0,1,0,0,0,0,0,0,0
"R68","05f",1,0,0,2,2,0,0,0,0
"R68","06a",1,0,0,0,1,0,0,0,0
"R68","06b",0,0,0,0,3,0,0,0,0
"R68","06c",0,1,0,0,0,0,0,0,0
"R68","06d",0,1,0,0,0,0,0,0,0
"R68","06e",0,0,0,0,0,0,0,0,0
"R68","06f",1,0,0,0,2,0,0,0,0
"R68","07a",1,0,0,0,1,2,0,0,0
"R68","07b",0,0,0,0,3,0,0,0,0
"R68","07c",0,0,0,0,0,0,0,0,0
"R68","07d",0,0,0,0,0,0,0,0,0
"R68","07e",0,0,0,0,0,0,0,0,0
"R68","07f",1,0,0,0,2,1,0,0,0
"R68","08a",1,0,0,0,0,0,1,0,0
"R68","08b",1,0,0,0,0,0,2,0,0
"R68","08c",0,0,0,0,0,0,0,0,0
"R68","08d",0,0,0,0,0,0,0,0,0
"R68","08e",1,0,0,0,0,0,3,0,0
"R68","08f",1,0,0,0,0,0,4,0,0
"R68","09c",0,1,0,0,0,0,0,0,0
"R68","09d",0,1,0,0,0,0,0,0,0
"R68","10a",1,0,0,0,0,0,4,0,0
"R68","10b",1,0,0,0,0,0,3,0,0
"R68","10c",0,0,0,0,0,0,0,0,0
"R68","10d",0,0,0,0,0,0,0,0,0
"R68","10e",1,0,0,0,0,0,2,0,0
"R68","10f",1,0,0,0,0,0,1,0,0
"R68","11a",1,0,0,0,0,1,0,0,0
"R68","11b",0,0,0,0,0,0,0,0,0
"R68","11c",0,0,0,0,0,0,0,0,0
"R68","11d",0,0,0,0,0,0,0,0,0
"R68","11e",0,0,0,0,0,0,0,0,0
"R68","11f",1,0,0,0,0,2,0,0,0
"R68","12a",1,0,0,0,0,0,0,0,0
"R68","12b",0,0,0,0,0,0,0,0,0
"R68","12c",0,1,0,0,0,0,0,0,0
"R68","12d",0,1,0,0,0,0,0,0,0
"R68","12e",0,0,0,0,0,0,0,0,0
"R68","12f",1,0,0,0,0,0,0,0,0
"R68","13a",1,0,0,2,0,0,0,0,0
"R68","13b",0,1,0,0,0,0,0,0,0
"R68","13c",0,0,0,0,0,0,0,0,0
"R68","13d",0,0,0,0,0,0,0,0,0
"R68","13e",0,1,0,0,0,0,0,0,0
"R68","13f",1,0,0,1,0,0,0,0,0
"R68","14a",0,1,0,3,0,0,0,0,0
"R68","14b",0,1,0,0,0,0,0,0,1
"R68","14c",0,0,0,0,0,0,0,0,1
"R68","14d",0,0,0,0,0,0,0,0,1
"R68","14e",0,1,0,0,0,0,0,0,1
"R68","14f",0,1,0,3,0,0,0,0,0
"R68","15a",0,1,0,3,0,0,0,0,0
"R68","15b",0,1,0,0,0,0,0,0,1
"R68","15c",0,0,0,0,0,0,0,0,1
"R68","15d",0,0,0,0,0,0,0,0,1
"R68","15e",0,1,0,0,0,0,0,0,1
"R68","15f",0,1,0,3,0,0,0,0,0
"R68","16a",1,0,0,1,0,0,0,0,0
"R68","16b",0,1,0,0,0,0,0,0,0
"R68","16c",0,0,0,0,0,0,0,0,0
"R68","16d",0,0,0,0,0,0,0,0,0
"R68","16e",0,1,0,0,0,0,0,0,0
"R68","16f",1,0,0,2,0,0,0,0,0
"R68","17a",1,0,0,0,0,0,0,0,0
"R68","17b",0,0,0,0,0,0,0,0,0
"R68","17c",0,1,0,0,0,0,0,0,0
"R68","17d",0,1,0,0,0,0,0,0,0
"R68","17e",0,0,0,0,0,0,0,0,0
"R68","17f",1,0,0,0,0,0,0,0,0
"R68","18a",1,0,0,0,0,2,0,0,0
"R68","18b",0,0,0,0,0,0,0,0,0
"R68","18c",0,0,0,0,0,0,0,0,0
"R68","18d",0,0,0,0,0,0,0,0,0
"R68","18e",0,0,0,0,0,0,0,0,0
"R68","18f",1,0,0,0,0,1,0,0,0
"R68","19a",1,0,0,0,0,0,1,0,0
"R68","19b",1,0,0,0,0,0,2,0,0
"R68","19c",0,0,0,0,0,0,0,0,0
"R68","19d",0,0,0,0,0,0,0,0,0
"R68","19e",1,0,0,0,0,0,3,0,0
"R68","19f",1,0,0,0,0,0,4,0,0
"R68","20c",0,1,0,0,0,0,0,0,0
"R68","20d",0,1,0,0,0,0,0,0,0
"R68","21a",1,0,0,0,0,0,4,0,0
"R68","21b",1,0,0,0,0,0,3,0,0
"R68","21c",0,0,0,0,0,0,0,0,0
"R68","21d",0,0,0,0,0,0,0,0,0
"R68","21e",1,0,0,0,0,0,2,0,0
"R68","21f",1,0,0,0,0,0,1,0,0
"R68","22a",1,0,0,0,0,1,0,0,0
"R68","22b",0,0,0,0,0,0,0,0,0
"R68","22c",0,0,0,0,0,0,0,0,0
"R68","22d",0,0,0,0,0,0,0,0,0
"R68","22e",0,0,0,0,0,0,0,0,0
"R68","22f",1,0,0,0,0,2,0,0,0
"R68","23a",1,0,0,0,0,0,0,0,0
"R68","23b",0,0,0,0,0,0,0,0,0
"R68","23c",0,1,0,0,0,0,0,0,0
"R68","23d",0,1,0,0,0,0,0,0,0
"R68","23e",0,0,0,0,0,0,0,0,0
"R68","23f",1,0,0,0,0,0,0,0,0
"R68","24a",1,0,0,2,0,0,0,0,0
"R68","24b",0,1,0,0,0,0,0,0,0
"R68","24c",0,0,0,0,0,0,0,0,0
"R68","24d",0,0,0,0,0,0,0,0,0
"R68","24e",0,1,0,0,0,0,0,0,0
"R68","24f",1,0,0,1,0,0,0,0,0
"R68","25a",0,1,0,3,0,0,0,0,0
"R68","25b",0,1,0,0,0,0,0,0,1
"R68","25c",0,0,0,0,0,0,0,0,1
"R68","25d",0,0,0,0,0,0,0,0,1
"R68","25e",0,1,0,0,0,0,0,0,1
"R68","25f",0,1,0,3,0,0,0,0,0
"R68","26a",0,1,0,3,0,0,0,0,0
"R68","26b",0,1,0,0,0,0,0,0,1
"R68","26c",0,0,0,0,0,0,0,0,1
"R68","26d",0,0,0,0,0,0,0,0,1
"R68","26e",0,1,0,0,0,0,0,0,1
"R68","26f",0,1,0,3,0,0,0,0,0
"R68","27a",1,0,0,1,0,0,0,0,0
"R68","27b",0,1,0,0,0,0,0,0,0
"R68","27c",0,0,0,0,0,0,0,0,0
"R68","27d",0,0,0,0,0,0,0,0,0
"R68","27e",0,1,0,0,0,0,0,0,0
"R68","27f",1,0,0,2,0,0,0,0,0
"R68","28a",1,0,0,0,0,0,0,0,0
"R68","28b",0,0,0,0,0,0,0,0,0
"R68","28c",0,1,0,0,0,0,0,0,0
"R68","28d",0,1,0,0,0,0,0,0,0
"R68","28e",0,0,0,0,0,0,0,0,0
"R68","28f",1,0,0,0,0,0,0,0,0
"R68","29a",1,0,0,0,0,2,0,0,0
"R68","29b",0,0,0,0,0,0,0,0,0
"R68","29c",0,0,0,0,0,0,0,0,0
"R68","29d",0,0,0,0,0,0,0,0,0
"R68","29e",0,0,0,0,0,0,0,0,0
"R68","29f",1,0,0,0,0,1,0,0,0
"R68","30a",1,0,0,0,0,0,1,0,0
"R68","30b",1,0,0,0,0,0,2,0,0
"R68","30c",0,0,0,0,0,0,0,0,0
"R68","30d",0,0,0,0,0,0,0,0,0
"R68","30e",1,0,0,0,0,0,3,0,0
"R68","30f",1,0,0,0,0,0,4,0,0
"R68","31c",0,1,0,0,0,0,0,0,0
"R68","31d",0,1,0,0,0,0,0,0,0
"R68","32a",1,0,0,0,0,0,4,0,0
"R68","32b",1,0,0,0,0,0,3,0,0
"R68","32c",0,0,0,0,0,0,0,0,0
"R68","32d",0,0,0,0,0,0,0,0,0
"R68","32e",1,0,0,0,0,0,2,0,0
"R68","32f",1,0,0,0,0,0,1,0,0
"R68","33a",1,0,0,0,2,1,0,0,0
"R68","33b",0,0,0,0,0,0,0,0,0
"R68","33c",0,0,0,0,0,0,0,0,0
"R68","33d",0,0,0,0,0,0,0,0,0
"R68","33e",0,0,0,0,3,0,0,0,0
"R68","33f",1,0,0,0,1,2,0,0,0
"R68","34a",1,0,0,0,2,0,0,0,0
"R68","34b",0,0,0,0,0,0,0,0,0
"R68","34c",0,1,0,0,0,0,0,0,0
"R68","34d",0,1,0,0,0,0,0,0,0
"R68","34e",0,0,0,0,3,0,0,0,0
"R68","34f",1,0,0,0,1,0,0,0,0
"R68","35a",1,0,0,2,2,0,0,0,0
"R68","35b",0,1,0,0,0,0,0,0,0
"R68","35c",0,0,0,0,0,0,0,0,0
"R68","35d",0,0,0,0,0,0,0,0,0
"R68","35e",0,1,0,0,3,0,0,0,0
"R68","35f",1,0,0,1,1,0,0,0,0
"R68","36a",0,1,0,3,0,0,0,0,0
"R68","36b",0,1,0,0,0,0,0,0,1
"R68","36c",0,0,0,0,0,0,0,0,1
"R68","36d",0,0,0,0,0,0,0,0,1
"R68","36e",0,1,0,0,0,0,0,0,1
"R68","36f",0,1,0,3,0,0,0,0,0
"R68","37a",0,1,0,3,0,0,0,0,0
"R68","37b",0,1,0,0,0,0,0,0,1
"R68","37c",0,0,0,0,0,0,0,0,1
"R68","37d",0,0,0,0,0,0,0,0,1
"R68","37e",0,1,0,0,0,0,0,0,1
"R68","37f",0,1,0,3,0,0,0,0,0
"R68","38a",1,0,0,1,0,0,0,0,0
"R68","38b",0,1,0,0,0,0,0,0,0
"R68","38c",0,1,0,0,0,0,0,0,0
"R68","38d",0,1,0,0,0,0,0,0,0
"R68","38e",0,1,0,0,0,0,0,0,0
"R68","38f",1,0,0,2,0,0,0,0,0
"R68","39a",1,0,2,0,0,0,0,0,0
"R68","39b",0,0,0,0,0,0,0,0,0
"R68","39c",0,0,0,0,0,0,0,0,0
"R68","39d",0,0,0,0,0,0,0,0,0
"R68","39e",0,0,0,0,0,0,0,0,0
"R68","39f",1,0,0,0,0,1,0,0,0
"R68","40c",0,0,0,0,0,0,0,0,0
"R68","40d",0,0,0,0,0,0,0,0,0
"R68","41c",0,0,4,0,0,0,0,0,0
"R68","41d",0,0,4,0,0,0,0,0,0
"R68","41e",1,0,3,0,0,0,3,0,0
"R68","41f",1,0,3,0,0,0,4,0,0
